Schritt,Zustand,Zeit,Programmdauer,Schrittdauer,Zyklus,Zyklusebene,Prozedur,Prozedurebene,StartFreq,EndFreq,SetFreq,AAcMax,VAcMin,VAcMax,mvIdeal,Go,AACStart,MinIntervalTime,CountOfPeriods,Status,EisError,U1,Zreal1,Zimg1,ActFreq,UIdeal,AStart,MinDuration,MinPeriods,RemTime,VRelativ,AAmplitude,Betrag,Phase
,,,,,,,,,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS
5,EIS,2013-01-27 09:05:03.05,1.36548103E8,2498.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,5000.0,2.0,2.5,4.19999999999709,3.0,1.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.61623477935791,28.55732478201389,13.97800352424383,5052.63134765625,0.0,0.0,0.0,0.0,0.0,1.068327903747559,0.1008023321628571,31.79473826327012,26.08044207590865
5,EIS,2013-01-27 09:05:04.91,1.36549956E8,4351.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,3749.471046686173,2.0,2.5,4.19999999999709,3.0,2.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.61579966545105,28.00371125340462,10.00599004328251,3692.3076171875,0.0,0.0,0.0,0.0,0.0,0.9325457811355591,0.09407728910446167,29.7376475315541,19.66228779044468
5,EIS,2013-01-27 09:05:06.65,1.36551697E8,6092.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,2811.706625986844,2.0,2.5,4.19999999999709,3.0,3.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.615787982940674,27.82116457819939,7.303251419216394,2823.529296875,0.0,0.0,0.0,0.0,0.0,0.965896725654602,0.1007409617304802,28.76377374021104,14.70868098225037
5,EIS,2013-01-27 09:05:08.49,1.36553534E8,7929.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,2108.482517182827,2.0,2.5,4.19999999999709,3.0,4.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.616911172866821,27.85410545766354,4.874722100794315,2086.95654296875,0.0,0.0,0.0,0.0,0.0,0.9821929335594177,0.104202426970005,28.27744872521726,9.926751750259427
5,EIS,2013-01-27 09:05:10.38,1.36555427E8,9822.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,1581.138830123469,2.0,2.5,4.19999999999709,3.0,5.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.615414381027222,28.03743071854115,3.115438623353839,1573.7705078125,0.0,0.0,0.0,0.0,0.0,0.9970417022705078,0.106030710041523,28.20998899528058,6.340531971793098
5,EIS,2013-01-27 09:05:12.22,1.3655727E8,11665.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,1185.686852866784,2.0,2.5,4.19999999999709,3.0,6.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614028692245483,28.31920422613621,1.740346779115498,1185.185180664063,0.0,0.0,0.0,0.0,0.0,1.005114793777466,0.1062765121459961,28.37263003166299,3.516669411750627
5,EIS,2013-01-27 09:05:14.16,1.36559209E8,13604.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,889.139705051668,2.0,2.5,4.19999999999709,3.0,7.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.613626718521118,28.67928892374039,0.6575796287506819,888.888916015625,0.0,0.0,0.0,0.0,0.0,1.010756731033325,0.1057025417685509,28.6868266655656,1.313489225067315
5,EIS,2013-01-27 09:05:16.13,1.36561178E8,15573.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,666.7607161095366,2.0,2.5,4.19999999999709,3.0,8.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.615832805633545,29.08994629979134,-0.1735824189381674,666.6666870117188,0.0,0.0,0.0,0.0,0.0,1.013927936553955,0.1045629158616066,29.0904641864181,-0.3418851950391399
5,EIS,2013-01-27 09:05:18.37,1.36563417E8,17812.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,500.0000000237487,2.0,2.5,4.19999999999709,3.0,9.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614276885986328,29.54350039362907,-0.8160780416801572,500.0,0.0,0.0,0.0,0.0,0.0,1.016093492507935,0.1031400486826897,29.55476947766147,-1.582274946329562
