Schritt,Zustand,Zeit,Programmdauer,Schrittdauer,Zyklus,Zyklusebene,Prozedur,Prozedurebene,StartFreq,EndFreq,SetFreq,AAcMax,VAcMin,VAcMax,mvIdeal,Go,AACStart,MinIntervalTime,CountOfPeriods,Status,EisError,U1,Zreal1,Zimg1,ActFreq,UIdeal,AStart,MinDuration,MinPeriods,RemTime,VRelativ,AAmplitude,Betrag,Phase
,,,,,,,,,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS
5,EIS,2013-01-26 10:10:23.05,5.406883E7,2637.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,5000.0,2.0,2.5,4.19999999999709,3.0,1.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.864300012588501,28.56789901852608,14.89111594855785,5052.63134765625,0.0,0.0,0.0,0.0,0.0,1.081069827079773,0.1006707847118378,32.2159927446628,27.53093398414785
5,EIS,2013-01-26 10:10:25.38,5.4071158E7,4965.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,3749.471046686173,2.0,2.5,4.19999999999709,3.0,2.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.863805770874023,27.91668474674225,10.95429994165897,3692.3076171875,0.0,0.0,0.0,0.0,0.0,0.9286044239997864,0.09289462119340897,29.98896421122481,21.42467397381552
5,EIS,2013-01-26 10:10:27.81,5.4073592E7,7399.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,2811.706625986844,2.0,2.5,4.19999999999709,3.0,3.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.864475011825562,27.61434763669968,8.328299969434738,2823.529296875,0.0,0.0,0.0,0.0,0.0,0.9607161283493042,0.09992574900388718,28.84289818623802,16.78295487354626
5,EIS,2013-01-26 10:10:29.81,5.4075596E7,9403.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,2108.482517182827,2.0,2.5,4.19999999999709,3.0,4.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.864158153533936,27.48552151024342,5.99672133103013,2086.95654296875,0.0,0.0,0.0,0.0,0.0,0.9746015667915344,0.1039312928915024,28.13209127334994,12.30777758009208
5,EIS,2013-01-26 10:10:31.64,5.4077417E7,11224.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,1581.138830123469,2.0,2.5,4.19999999999709,3.0,5.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.863503217697144,27.48256176710129,4.35710558667779,1573.7705078125,0.0,0.0,0.0,0.0,0.0,0.988512396812439,0.1065750569105148,27.82580763206352,9.00873575953301
5,EIS,2013-01-26 10:10:33.49,5.4079268E7,13075.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,1185.686852866784,2.0,2.5,4.19999999999709,3.0,6.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.864394664764404,27.54729427397251,3.105804091319442,1185.185180664063,0.0,0.0,0.0,0.0,0.0,0.988512396812439,0.1077626645565033,27.72182246661396,6.432616334852355
5,EIS,2013-01-26 10:10:35.5,5.4081282E7,15089.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,889.139705051668,2.0,2.5,4.19999999999709,3.0,7.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.865437269210815,27.64823846518993,2.166514052078128,888.888916015625,0.0,0.0,0.0,0.0,0.0,1.000149607658386,0.108190581202507,27.73299250652781,4.480537700525019
5,EIS,2013-01-26 10:10:37.51,5.4083292E7,17099.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,666.7607161095366,2.0,2.5,4.19999999999709,3.0,8.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.8621506690979,27.77289226651192,1.474217977374792,666.6666870117188,0.0,0.0,0.0,0.0,0.0,1.00291895866394,0.10818200558424,27.81199136152281,3.03847615066843
5,EIS,2013-01-26 10:10:39.95,5.4085725E7,19532.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,500.0000000237487,2.0,2.5,4.19999999999709,3.0,9.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.864389896392822,27.89599448442459,0.9686953853815794,500.0,0.0,0.0,0.0,0.0,0.0,1.003501892089844,0.1078539192676544,27.91280851195916,1.98881113241805
