Schritt,Zustand,Zeit,Programmdauer,Schrittdauer,Zyklus,Zyklusebene,Prozedur,Prozedurebene,StartFreq,EndFreq,SetFreq,AAcMax,VAcMin,VAcMax,mvIdeal,Go,AACStart,MinIntervalTime,CountOfPeriods,Status,EisError,U1,Zreal1,Zimg1,ActFreq,UIdeal,AStart,MinDuration,MinPeriods,RemTime,VRelativ,AAmplitude,Betrag,Phase
,,,,,,,,,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS
5,EIS,2013-01-26 06:57:31.51,4.2497434E7,2329.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,5000.0,2.0,2.5,4.19999999999709,3.0,1.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.872211694717407,29.57523427903652,12.83394359052181,5052.63134765625,0.0,0.0,0.0,0.0,0.0,1.080748796463013,0.1005665808916092,32.23979824292474,23.4580588885874
5,EIS,2013-01-26 06:57:33.36,4.2499282E7,4177.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,3749.471046686173,2.0,2.5,4.19999999999709,3.0,2.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.87185001373291,29.15425971150398,8.746659383177757,3692.3076171875,0.0,0.0,0.0,0.0,0.0,0.9421735405921936,0.09286142140626907,30.43805035954574,16.6999320188479
5,EIS,2013-01-26 06:57:35.21,4.2501137E7,6032.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,2811.706625986844,2.0,2.5,4.19999999999709,3.0,3.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.872776985168457,29.10782769322395,5.875314120203257,2823.529296875,0.0,0.0,0.0,0.0,0.0,0.9745768308639526,0.09845913201570511,29.69486401768518,11.41162566086859
5,EIS,2013-01-26 06:57:37.03,4.250295E7,7845.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,2108.482517182827,2.0,2.5,4.19999999999709,3.0,4.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.872386693954468,29.33358214795589,3.215172793716192,2086.95654296875,0.0,0.0,0.0,0.0,0.0,0.9932084083557129,0.100972555577755,29.50925918630674,6.25506273132487
5,EIS,2013-01-26 06:57:38.98,4.2504894E7,9789.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,1581.138830123469,2.0,2.5,4.19999999999709,3.0,5.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.872880935668945,29.75617535412312,1.1947276070714,1573.7705078125,0.0,0.0,0.0,0.0,0.0,1.008674383163452,0.1016120761632919,29.7801501970971,2.299223630328925
5,EIS,2013-01-26 06:57:41.0,4.2506922E7,11817.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,1185.686852866784,2.0,2.5,4.19999999999709,3.0,6.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.874164819717407,30.33138252794743,-0.4994808696210384,1185.185180664063,0.0,0.0,0.0,0.0,0.0,1.018433570861816,0.1007170230150223,30.33549484013929,-0.9434307621013431
5,EIS,2013-01-26 06:57:42.93,4.2508855E7,13750.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,889.139705051668,2.0,2.5,4.19999999999709,3.0,7.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.871930360794067,31.04755654931068,-1.926732598803937,888.888916015625,0.0,0.0,0.0,0.0,0.0,1.025151610374451,0.09886607527732849,31.10728316954919,-3.551076850802929
5,EIS,2013-01-26 06:57:45.03,4.2510952E7,15847.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,666.7607161095366,2.0,2.5,4.19999999999709,3.0,8.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.872429370880127,31.88702836632729,-3.159472951665521,666.6666870117188,0.0,0.0,0.0,0.0,0.0,1.030207991600037,0.09645186364650726,32.04317161848303,-5.658587117875868
5,EIS,2013-01-26 06:57:47.53,4.2513456E7,18351.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,500.0000000237487,2.0,2.5,4.19999999999709,3.0,9.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.872419834136963,32.84452110528946,-4.239268135279417,500.0,0.0,0.0,0.0,0.0,0.0,1.033452272415161,0.09361837059259415,33.11697391007328,-7.354550652482431
5,EIS,2013-01-26 06:57:50.09,4.2516013E7,20908.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,374.9471046864055,2.0,2.5,4.19999999999709,3.0,10.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.872443437576294,33.91000628471375,-5.227300338447094,375.0,0.0,0.0,0.0,0.0,0.0,1.035667657852173,0.090555340051651,34.31054058246082,-8.763288330927026
5,EIS,2013-01-26 06:57:53.11,4.2519034E7,23929.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,281.1706626121886,2.0,2.5,4.19999999999709,3.0,11.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.872436285018921,35.07563844323158,-6.097441539168358,281.5249328613281,0.0,0.0,0.0,0.0,0.0,1.037252306938171,0.08740478754043579,35.60167419549543,-9.861574308073614
5,EIS,2013-01-26 06:57:56.16,4.2522086E7,26981.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,210.848251728341,2.0,2.5,4.19999999999709,3.0,12.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.872438669204712,36.34840622544289,-6.940871942788363,210.989013671875,0.0,0.0,0.0,0.0,0.0,1.039369583129883,0.0842614397406578,37.00516637519468,-10.81071107575554
5,EIS,2013-01-26 06:57:58.77,4.2524695E7,29590.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,158.1138830198906,2.0,2.5,4.19999999999709,3.0,13.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.874940395355225,37.74123638868332,-7.785430643707514,157.8947296142578,0.0,0.0,0.0,0.0,0.0,1.042131781578064,0.08112946897745132,38.53587749693543,-11.65573453284742
