Spannung,AhAkku,total_capacity_values
3.686544540192699,1.434271885051203,1.8142341307357128
3.686544540192699,1.435689834994264,1.8142341307357128
3.687275779811898,1.437113994834363,1.8142341307357128
3.686910160002299,1.438535505207256,1.8142341307357128
3.687275779811898,1.439962722004566,1.8142341307357128
3.687275779811898,1.44138426068821,1.8142341307357128
3.687275779811898,1.442805040247549,1.8142341307357128
3.688738259050297,1.444071428781172,1.8142341307357128
3.688372639240697,1.444227847034199,1.8142341307357128
3.688007019431097,1.445650852841936,1.8142341307357128
3.688372639240697,1.447078515277099,1.8142341307357128
3.689103878859896,1.448496288618117,1.8142341307357128
3.688738259050297,1.449919412420059,1.8142341307357128
3.689103878859896,1.451342263644619,1.8142341307357128
3.689469498669496,1.452765322157575,1.8142341307357128
3.690200738288695,1.454189058378688,1.8142341307357128
3.690566358098295,1.455615797669452,1.8142341307357128
3.690200738288695,1.457038837310392,1.8142341307357128
3.690566358098295,1.458461847052604,1.8142341307357128
3.690566358098295,1.45987993781273,1.8142341307357128
3.690931977907894,1.461301983114026,1.8142341307357128
3.692028837336693,1.462725246554328,1.8142341307357128
3.692028837336693,1.464147224987755,1.8142341307357128
3.692760076955892,1.465570609576389,1.8142341307357128
3.692394457146293,1.466993901729438,1.8142341307357128
3.692760076955892,1.46841649768794,1.8142341307357128
3.693125696765492,1.469839219113055,1.8142341307357128
3.693125696765492,1.471264553038054,1.8142341307357128
3.693125696765492,1.472687501027394,1.8142341307357128
3.694222556194291,1.474110322353226,1.8142341307357128
3.694222556194291,1.475532556447433,1.8142341307357128
3.694222556194291,1.4769537981756,1.8142341307357128
3.693856936384691,1.478376555402065,1.8142341307357128
3.69495379581349,1.479800304210585,1.8142341307357128
3.69458817600389,1.481222854537919,1.8142341307357128
3.69458817600389,1.482646651335017,1.8142341307357128
3.695319415623089,1.484070549608077,1.8142341307357128
3.695319415623089,1.485493735171986,1.8142341307357128
3.695685035432689,1.48691661983321,1.8142341307357128
3.696050655242289,1.48833592597839,1.8142341307357128
3.696050655242289,1.489763776822656,1.8142341307357128
3.696781894861488,1.491186707506131,1.8142341307357128
3.696781894861488,1.492604370716435,1.8142341307357128
3.697147514671087,1.49403155643995,1.8142341307357128
3.697513134480687,1.495454296360549,1.8142341307357128
3.697513134480687,1.496873162377597,1.8142341307357128
3.697878754290287,1.498296896632382,1.8142341307357128
3.698609993909486,1.499718985978689,1.8142341307357128
3.698975613719085,1.499777139802973,1.8142341307357128
3.698244374099886,1.501142483446529,1.8142341307357128
3.698609993909486,1.502565921919086,1.8142341307357128
3.698975613719085,1.503987890906501,1.8142341307357128
3.698975613719085,1.505414728930191,1.8142341307357128
3.699341233528685,1.506837404733233,1.8142341307357128
3.700072473147884,1.508260082107881,1.8142341307357128
3.700072473147884,1.509683314081485,1.8142341307357128
3.700072473147884,1.511103499708042,1.8142341307357128
3.700803712767083,1.512526701000752,1.8142341307357128
3.701169332576683,1.513950717277112,1.8142341307357128
3.700803712767083,1.515370213006463,1.8142341307357128
3.701534952386282,1.516797746826342,1.8142341307357128
3.701900572195882,1.518217524573629,1.8142341307357128
3.702266192005482,1.519644033378427,1.8142341307357128
3.702631811815081,1.521062501731649,1.8142341307357128
3.702997431624681,1.522487264153824,1.8142341307357128
3.702997431624681,1.523911031841635,1.8142341307357128
3.70336305143428,1.525333485018564,1.8142341307357128
3.70372867124388,1.526756225332065,1.8142341307357128
3.70409429105348,1.528178376431242,1.8142341307357128
3.704459910863079,1.529600896870761,1.8142341307357128
3.70372867124388,1.531025592819788,1.8142341307357128
3.704825530672679,1.532447926820169,1.8142341307357128
3.705191150482278,1.533869737299028,1.8142341307357128
3.705191150482278,1.535291673641041,1.8142341307357128
3.705556770291878,1.536714745529025,1.8142341307357128
3.705922390101478,1.538136583540108,1.8142341307357128
3.706288009911077,1.539560315834024,1.8142341307357128
3.705922390101478,1.540982486603753,1.8142341307357128
3.706653629720677,1.542404847352373,1.8142341307357128
3.706653629720677,1.543827983352458,1.8142341307357128
3.707019249530276,1.545250808625497,1.8142341307357128
3.707750489149476,1.546672787837451,1.8142341307357128
3.707384869339876,1.548097586435688,1.8142341307357128
3.708116108959075,1.549521589731739,1.8142341307357128
3.708116108959075,1.550944309979968,1.8142341307357128
3.708481728768675,1.552367019610756,1.8142341307357128
3.709212968387874,1.552850952648441,1.8142341307357128
3.708116108959075,1.553790989861227,1.8142341307357128
3.708847348578274,1.555214373260242,1.8142341307357128
3.708847348578274,1.556635070617631,1.8142341307357128
3.709212968387874,1.558057525371623,1.8142341307357128
3.709212968387874,1.559479410580025,1.8142341307357128
3.709578588197473,1.560903032735951,1.8142341307357128
3.709944208007073,1.562325371061888,1.8142341307357128
3.710309827816673,1.563749057724635,1.8142341307357128
3.710675447626272,1.565174594212294,1.8142341307357128
3.711041067435872,1.566592320348718,1.8142341307357128
3.711406687245471,1.568016578125025,1.8142341307357128
3.711772307055071,1.569439434069864,1.8142341307357128
3.71250354667427,1.570864009652723,1.8142341307357128
3.71250354667427,1.572286184346012,1.8142341307357128
3.71250354667427,1.573710906250199,1.8142341307357128
3.713234786293469,1.575132890191526,1.8142341307357128
3.71286916648387,1.576555503062991,1.8142341307357128
3.713600406103069,1.577977312368603,1.8142341307357128
3.713966025912669,1.579401663759199,1.8142341307357128
3.713966025912669,1.580823423890251,1.8142341307357128
3.713966025912669,1.582248221320697,1.8142341307357128
3.714331645722268,1.583667241120565,1.8142341307357128
3.715062885341467,1.585090311824388,1.8142341307357128
3.715428505151067,1.586513118218136,1.8142341307357128
3.715428505151067,1.587937170674195,1.8142341307357128
3.715428505151067,1.589360716136071,1.8142341307357128
3.715794124960667,1.590784564459682,1.8142341307357128
3.716159744770266,1.592208425759964,1.8142341307357128
3.716525364579866,1.593630739700529,1.8142341307357128
3.716890984389465,1.595053575581915,1.8142341307357128
3.717622224008665,1.596477532069912,1.8142341307357128
3.717987843818264,1.597901650997301,1.8142341307357128
3.717987843818264,1.599324482167503,1.8142341307357128
3.718719083437463,1.600745181493039,1.8142341307357128
3.719084703247063,1.60216925165696,1.8142341307357128
3.719450323056663,1.602312379685827,1.8142341307357128
3.718719083437463,1.603593119642028,1.8142341307357128
3.719084703247063,1.605015704983089,1.8142341307357128
3.719450323056663,1.60643953482213,1.8142341307357128
3.719815942866262,1.607857676714048,1.8142341307357128
3.720181562675862,1.609283069250523,1.8142341307357128
3.720547182485461,1.610705451237664,1.8142341307357128
3.720912802295061,1.612128441707682,1.8142341307357128
3.720912802295061,1.613552685321338,1.8142341307357128
3.72127842210466,1.614976374339676,1.8142341307357128
3.72164404191426,1.616399814382021,1.8142341307357128
3.722375281533459,1.617819992548903,1.8142341307357128
3.722375281533459,1.61924375118906,1.8142341307357128
3.723106521152658,1.62066578075428,1.8142341307357128
3.723106521152658,1.622089951219095,1.8142341307357128
3.723106521152658,1.623513771615762,1.8142341307357128
3.723472140962258,1.624937162894639,1.8142341307357128
3.724203380581457,1.626361890308544,1.8142341307357128
3.724203380581457,1.627783795584037,1.8142341307357128
3.724934620200656,1.629207929070617,1.8142341307357128
3.724934620200656,1.630631683388856,1.8142341307357128
3.725300240010256,1.632054911813611,1.8142341307357128
3.725665859819856,1.633473258238155,1.8142341307357128
3.725665859819856,1.634899039383527,1.8142341307357128
3.726397099439055,1.636321874095302,1.8142341307357128
3.727128339058254,1.637745155623634,1.8142341307357128
3.727128339058254,1.639167931731208,1.8142341307357128
3.727493958867854,1.640590405360854,1.8142341307357128
3.727859578677453,1.642013035147102,1.8142341307357128
3.728956438106252,1.643437092719978,1.8142341307357128
3.728590818296652,1.644859372830979,1.8142341307357128
3.729687677725451,1.646125286215465,1.8142341307357128
3.728956438106252,1.646281641533278,1.8142341307357128
3.728956438106252,1.647703034683218,1.8142341307357128
3.728956438106252,1.649130255806085,1.8142341307357128
3.729687677725451,1.650552834456903,1.8142341307357128
3.729687677725451,1.65197586150498,1.8142341307357128
3.73078453715425,1.653398902322806,1.8142341307357128
3.731150156963849,1.654821977754182,1.8142341307357128
3.731150156963849,1.656243747329427,1.8142341307357128
3.731881396583049,1.657666047503881,1.8142341307357128
3.732247016392648,1.659088204110958,1.8142341307357128
3.732612636202248,1.660513556520527,1.8142341307357128
3.732612636202248,1.661936282667739,1.8142341307357128
3.733343875821447,1.663358638696082,1.8142341307357128
3.733343875821447,1.664781598086847,1.8142341307357128
3.732978256011847,1.666205047569747,1.8142341307357128
3.734440735250246,1.667626600412405,1.8142341307357128
3.734806355059845,1.669052111732526,1.8142341307357128
3.734806355059845,1.670474772588932,1.8142341307357128
3.735171974869445,1.671892446418497,1.8142341307357128
3.735537594679045,1.673315455762349,1.8142341307357128
3.735171974869445,1.674740206775823,1.8142341307357128
3.735903214488644,1.67616213958172,1.8142341307357128
3.736268834298244,1.677587331911127,1.8142341307357128
3.736634454107843,1.679009907416912,1.8142341307357128
3.737000073917443,1.68043195152859,1.8142341307357128
3.737000073917443,1.681855014372559,1.8142341307357128
3.737731313536642,1.683277403437387,1.8142341307357128
3.738462553155841,1.684699609608288,1.8142341307357128
3.738828172965441,1.686123978301112,1.8142341307357128
3.738828172965441,1.687544438867917,1.8142341307357128
3.73992503239424,1.688328536894915,1.8142341307357128
3.73955941258464,1.688968225034842,1.8142341307357128
3.73992503239424,1.690392275135309,1.8142341307357128
3.73992503239424,1.691816009782997,1.8142341307357128
3.740656272013439,1.693236275656091,1.8142341307357128
3.740656272013439,1.694660428802308,1.8142341307357128
3.741387511632638,1.696084434061049,1.8142341307357128
3.741753131442238,1.697503962830524,1.8142341307357128
3.741753131442238,1.698927525594627,1.8142341307357128
3.742484371061437,1.700352380443292,1.8142341307357128
3.742849990871036,1.701776117846748,1.8142341307357128
3.743581230490236,1.703200149851909,1.8142341307357128
3.743581230490236,1.704619974016168,1.8142341307357128
3.743946850299835,1.706041953231761,1.8142341307357128
3.744312470109435,1.707464014261859,1.8142341307357128
3.744678089919034,1.708886736088971,1.8142341307357128
3.744678089919034,1.710309449261331,1.8142341307357128
3.745409329538234,1.711734197120677,1.8142341307357128
3.745774949347833,1.713155672479843,1.8142341307357128
3.746506188967032,1.714578080820502,1.8142341307357128
3.746506188967032,1.716000868331321,1.8142341307357128
3.747237428586232,1.717428481604657,1.8142341307357128
3.747237428586232,1.718850999292044,1.8142341307357128
3.747968668205431,1.720271366637462,1.8142341307357128
3.747968668205431,1.721695865522634,1.8142341307357128
3.74869990782463,1.72311695974895,1.8142341307357128
3.750162387063028,1.724183149659439,1.8142341307357128
3.749431147443829,1.724539667417048,1.8142341307357128
3.749796767253429,1.725961981353976,1.8142341307357128
3.749796767253429,1.72738426500473,1.8142341307357128
3.750528006872628,1.728808015386676,1.8142341307357128
3.750893626682228,1.730230581837532,1.8142341307357128
3.750893626682228,1.731654084425827,1.8142341307357128
3.751624866301427,1.733077280212456,1.8142341307357128
3.752356105920626,1.734503599427626,1.8142341307357128
3.752721725730225,1.735927405266921,1.8142341307357128
3.753087345539825,1.737345418929181,1.8142341307357128
3.753818585159024,1.73876939233196,1.8142341307357128
3.753452965349425,1.740192182591272,1.8142341307357128
3.754549824778223,1.741615971908686,1.8142341307357128
3.754549824778223,1.74303894978766,1.8142341307357128
3.755281064397423,1.744461946547744,1.8142341307357128
3.755281064397423,1.745885212740177,1.8142341307357128
3.756012304016622,1.747306145703988,1.8142341307357128
3.756377923826221,1.748728869890329,1.8142341307357128
3.756743543635821,1.750157084563398,1.8142341307357128
3.757109163445421,1.751578930048709,1.8142341307357128
3.758206022874219,1.753002040088177,1.8142341307357128
3.758571642683819,1.754425918692505,1.8142341307357128
3.758206022874219,1.755845367222719,1.8142341307357128
3.759302882303018,1.757268773044416,1.8142341307357128
3.759302882303018,1.758692012881511,1.8142341307357128
3.760399741731817,1.75981406939718,1.8142341307357128
3.759668502112618,1.760114136446646,1.8142341307357128
3.760765361541417,1.761534702429344,1.8142341307357128
3.760399741731817,1.76295709542319,1.8142341307357128
3.761496601160616,1.764379867589014,1.8142341307357128
3.762227840779815,1.765807990221219,1.8142341307357128
3.761862220970215,1.767228419716048,1.8142341307357128
3.762227840779815,1.76865174136401,1.8142341307357128
3.763324700208614,1.770075190845091,1.8142341307357128
3.763324700208614,1.771500045699213,1.8142341307357128
3.763690320018213,1.772920808734853,1.8142341307357128
3.764787179447012,1.774343408620553,1.8142341307357128
3.765152799256612,1.775765086542378,1.8142341307357128
3.765518419066211,1.777190234031878,1.8142341307357128
3.765884038875811,1.778614555136301,1.8142341307357128
3.76661527849501,1.780032109782042,1.8142341307357128
3.76661527849501,1.781458996967558,1.8142341307357128
3.767346518114209,1.782881432447539,1.8142341307357128
3.767346518114209,1.78430230837148,1.8142341307357128
3.767712137923809,1.785723240936932,1.8142341307357128
3.769174617162207,1.787150775538976,1.8142341307357128
3.769174617162207,1.788573329793508,1.8142341307357128
3.769540236971807,1.78999543408645,1.8142341307357128
3.769540236971807,1.791417432581511,1.8142341307357128
3.770637096400606,1.791814622223683,1.8142341307357128
3.770271476591006,1.792839364597967,1.8142341307357128
3.770637096400606,1.794263007595873,1.8142341307357128
3.771002716210205,1.795685209048315,1.8142341307357128
3.771733955829404,1.797108756860325,1.8142341307357128
3.772099575639004,1.79853023497526,1.8142341307357128
3.772830815258203,1.799951507773585,1.8142341307357128
3.773927674687002,1.801378621516051,1.8142341307357128
3.774293294496601,1.802799432140091,1.8142341307357128
3.774293294496601,1.80421969328745,1.8142341307357128
3.775024534115801,1.805642334087679,1.8142341307357128
3.7753901539254,1.807069981581662,1.8142341307357128
3.775755773735,1.808492500844295,1.8142341307357128
3.776852633163799,1.809914946945355,1.8142341307357128
3.777218252973398,1.811335949527347,1.8142341307357128
3.778315112402197,1.812756520230323,1.8142341307357128
3.778680732211797,1.814180256451436,1.8142341307357128
3.778680732211797,1.815605606894678,1.8142341307357128
3.779411971830996,1.817026177988737,1.8142341307357128
3.779777591640595,1.818452607729341,1.8142341307357128
3.780874451069394,1.818820182776108,1.8142341307357128
3.780143211450195,1.819872389804004,1.8142341307357128
3.780508831259795,1.821295401539828,1.8142341307357128
3.781971310498193,1.822720560077869,1.8142341307357128
3.782336930307793,1.824140128639556,1.8142341307357128
3.782336930307793,1.825566164705379,1.8142341307357128
3.783433789736591,1.826988432652797,1.8142341307357128
3.783799409546191,1.828410696694846,1.8142341307357128
3.784165029355791,1.8298340553647,1.8142341307357128
3.78453064916539,1.831257607154839,1.8142341307357128
3.785261888784589,1.832680300314678,1.8142341307357128
3.785627508594189,1.834102814107609,1.8142341307357128
3.785993128403788,1.835522260722428,1.8142341307357128
3.787089987832587,1.836949312362776,1.8142341307357128
3.787821227451786,1.838368365642964,1.8142341307357128
3.787821227451786,1.839793603250655,1.8142341307357128
3.788918086880585,1.841216310958771,1.8142341307357128
3.788918086880585,1.842639386424708,1.8142341307357128
3.790014946309384,1.844062170835969,1.8142341307357128
3.791111805738183,1.84478790461435,1.8142341307357128
3.791111805738183,1.845484023018798,1.8142341307357128
3.791111805738183,1.846906546645187,1.8142341307357128
3.792208665166982,1.848331438113746,1.8142341307357128
3.792574284976581,1.849754951772411,1.8142341307357128
3.792939904786181,1.851176523954564,1.8142341307357128
3.79367114440538,1.852599378356899,1.8142341307357128
3.79403676421498,1.854022707131662,1.8142341307357128
3.795133623643778,1.855446179475621,1.8142341307357128
3.795499243453378,1.856869155446475,1.8142341307357128
3.796230483072577,1.858291553617164,1.8142341307357128
3.796961722691776,1.859713626095982,1.8142341307357128
3.797327342501376,1.861141300372765,1.8142341307357128
3.798058582120575,1.862563520735421,1.8142341307357128
3.799155441549374,1.863986924261553,1.8142341307357128
3.799886681168573,1.865404314929037,1.8142341307357128
3.800252300978173,1.866827592170012,1.8142341307357128
3.801349160406971,1.868066276954778,1.8142341307357128
3.801349160406971,1.868251282821802,1.8142341307357128
3.801349160406971,1.869674351983122,1.8142341307357128
3.80244601983577,1.871098310482921,1.8142341307357128
3.80244601983577,1.87252238068686,1.8142341307357128
3.803908499074169,1.873941756102795,1.8142341307357128
3.804274118883768,1.875365650879758,1.8142341307357128
3.805370978312567,1.876789716754502,1.8142341307357128
3.805736598122167,1.878211666517018,1.8142341307357128
3.806467837741366,1.879634922925106,1.8142341307357128
3.806833457550965,1.881058073915483,1.8142341307357128
3.807564697170164,1.88248317070429,1.8142341307357128
3.808295936789364,1.883901965951736,1.8142341307357128
3.809027176408563,1.885326779143725,1.8142341307357128
3.809758416027762,1.886749642992072,1.8142341307357128
3.810489655646961,1.888174313422496,1.8142341307357128
3.81158651507576,1.889280309922469,1.8142341307357128
3.810855275456561,1.889597685853005,1.8142341307357128
3.81158651507576,1.891015571325625,1.8142341307357128
3.812317754694959,1.892442235151975,1.8142341307357128
3.813414614123758,1.893864936178943,1.8142341307357128
3.813780233933358,1.895287865330829,1.8142341307357128
3.814877093362156,1.896708407752158,1.8142341307357128
3.814511473552557,1.898131244874094,1.8142341307357128
3.816339572600555,1.899553916400691,1.8142341307357128
3.816339572600555,1.90097552199768,1.8142341307357128
3.816705192410154,1.902398088896007,1.8142341307357128
3.817802051838953,1.903825877236159,1.8142341307357128
3.818533291458152,1.90524347322571,1.8142341307357128
3.819264531077351,1.906667496621594,1.8142341307357128
3.819630150886951,1.908091761531978,1.8142341307357128
3.82072701031575,1.909514737873906,1.8142341307357128
3.82072701031575,1.910936229411163,1.8142341307357128
3.821823869744549,1.912277935538441,1.8142341307357128
3.821092630125349,1.912357702842201,1.8142341307357128
3.822189489554148,1.91378539010293,1.8142341307357128
3.822555109363748,1.915203575690612,1.8142341307357128
3.823286348982947,1.916628135200881,1.8142341307357128
3.824017588602146,1.91805137627307,1.8142341307357128
3.825114448030945,1.919475583345047,1.8142341307357128
3.825114448030945,1.920897566931672,1.8142341307357128
3.825845687650144,1.922320887841124,1.8142341307357128
3.826211307459744,1.923744087216619,1.8142341307357128
3.826942547078943,1.925163137337222,1.8142341307357128
3.828039406507742,1.926589927421446,1.8142341307357128
3.828405026317341,1.92801227286509,1.8142341307357128
3.828770646126941,1.929434930620118,1.8142341307357128
3.82950188574614,1.930858317626189,1.8142341307357128
3.82986750555574,1.932279842980279,1.8142341307357128
3.830233125365339,1.93370324647185,1.8142341307357128
3.832061224413337,1.93490785195354,1.8142341307357128
3.830964364984538,1.935127094437121,1.8142341307357128
3.831329984794138,1.936543833751784,1.8142341307357128
3.832426844222937,1.937967160944027,1.8142341307357128
3.832792464032536,1.939390993571578,1.8142341307357128
3.833889323461335,1.940814998888527,1.8142341307357128
3.833889323461335,1.942240240030515,1.8142341307357128
3.834986182890134,1.943658256086565,1.8142341307357128
3.835351802699734,1.945082083208035,1.8142341307357128
3.836083042318933,1.946506639573272,1.8142341307357128
3.837179901747732,1.947930485179313,1.8142341307357128
3.836814281938132,1.949353986627102,1.8142341307357128
3.837545521557331,1.950776612513437,1.8142341307357128
3.83864238098613,1.952198356571898,1.8142341307357128
3.83900800079573,1.953618934387123,1.8142341307357128
3.839739240414929,1.955040328382893,1.8142341307357128
3.840470480034128,1.956467085425174,1.8142341307357128
3.840836099843727,1.957887677021063,1.8142341307357128
3.842298579082126,1.958884056008174,1.8142341307357128
3.841932959272526,1.959309995330841,1.8142341307357128
3.841932959272526,1.96073271993555,1.8142341307357128
3.842664198891725,1.962158355203428,1.8142341307357128
3.843395438510925,1.963579510033014,1.8142341307357128
3.843395438510925,1.965000272310135,1.8142341307357128
3.844126678130124,1.966427490337082,1.8142341307357128
3.844857917749323,1.967849449138157,1.8142341307357128
3.845223537558923,1.969270113888342,1.8142341307357128
3.845589157368522,1.970690909598488,1.8142341307357128
3.846686016797321,1.972118000168848,1.8142341307357128
3.84741725641652,1.973538889116753,1.8142341307357128
3.84778287622612,1.974958935536051,1.8142341307357128
3.848514115845319,1.976382073926288,1.8142341307357128
3.848879735654919,1.977807965258762,1.8142341307357128
3.849245355464518,1.979227117253686,1.8142341307357128
3.849976595083717,1.98065221718025,1.8142341307357128
3.650348179042339,1.244546691819778,1.7420427779406964
3.650348179042339,1.245967905608268,1.7420427779406964
3.650348179042339,1.247390341864957,1.7420427779406964
