Schritt,Zustand,Zeit,Programmdauer,Schrittdauer,Zyklus,Zyklusebene,Prozedur,Prozedurebene,StartFreq,EndFreq,SetFreq,AAcMax,VAcMin,VAcMax,mvIdeal,Go,AACStart,MinIntervalTime,CountOfPeriods,Status,EisError,U1,Zreal1,Zimg1,ActFreq,UIdeal,AStart,MinDuration,MinPeriods,RemTime,VRelativ,AAmplitude,Betrag,Phase
,,,,,,,,,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS,EIS
5,EIS,2013-01-27 16:08:55.99,1.61980634E8,2249.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,5000.0,2.0,2.5,4.19999999999709,3.0,1.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.615194320678711,28.79264578223229,14.84551746398211,5052.63134765625,0.0,0.0,0.0,0.0,0.0,1.021741032600403,0.1008452773094177,32.39453410555143,27.27567787966109
5,EIS,2013-01-27 16:08:57.9,1.6198255E8,4165.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,3749.471046686173,2.0,2.5,4.19999999999709,3.0,2.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614754676818848,28.15377712249756,10.9160989522934,3692.3076171875,0.0,0.0,0.0,0.0,0.0,0.9293318390846252,0.09233006089925766,30.19596632994944,21.19286804032163
5,EIS,2013-01-27 16:08:59.55,1.61984197E8,5812.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,2811.706625986844,2.0,2.5,4.19999999999709,3.0,3.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614745140075684,27.85443514585495,8.27026553452015,2823.529296875,0.0,0.0,0.0,0.0,0.0,0.9608615040779114,0.09920696169137955,29.05627039566753,16.53669058706146
5,EIS,2013-01-27 16:09:01.6,1.61986245E8,7860.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,2108.482517182827,2.0,2.5,4.19999999999709,3.0,4.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.613796949386597,27.73197554051876,5.936893634498119,2086.95654296875,0.0,0.0,0.0,0.0,0.0,0.9747915267944336,0.1031149104237557,28.36034508619923,12.08355133101577
5,EIS,2013-01-27 16:09:03.79,1.61988433E8,10048.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,1581.138830123469,2.0,2.5,4.19999999999709,3.0,5.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.613451719284058,27.73728221654892,4.283006303012371,1573.7705078125,0.0,0.0,0.0,0.0,0.0,0.9890196323394775,0.105717159807682,28.06601089847391,8.777905367256608
5,EIS,2013-01-27 16:09:06.03,1.61990671E8,12286.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,1185.686852866784,2.0,2.5,4.19999999999709,3.0,6.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614783048629761,27.8152097016573,3.013933543115854,1185.185180664063,0.0,0.0,0.0,0.0,0.0,0.9965264797210693,0.106854572892189,27.97802148383926,6.184190756459429
5,EIS,2013-01-27 16:09:08.23,1.61992868E8,14483.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,889.139705051668,2.0,2.5,4.19999999999709,3.0,7.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.613153696060181,27.92908623814583,2.045886125415564,888.888916015625,0.0,0.0,0.0,0.0,0.0,1.000476479530335,0.1071789041161537,28.0039195138088,4.189598032426147
5,EIS,2013-01-27 16:09:10.34,1.61994989E8,16604.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,666.7607161095366,2.0,2.5,4.19999999999709,3.0,8.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614990949630737,28.07111479341984,1.321314368396998,666.6666870117188,0.0,0.0,0.0,0.0,0.0,1.003553748130798,0.1071326062083244,28.10219488592702,2.694937485171977
5,EIS,2013-01-27 16:09:12.64,1.61997283E8,18898.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,500.0000000237487,2.0,2.5,4.19999999999709,3.0,9.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.613184452056885,28.23006547987461,0.7907719700597227,500.0,0.0,0.0,0.0,0.0,0.0,1.004782676696777,0.1067360639572144,28.24113873956958,1.604532291772557
5,EIS,2013-01-27 16:09:15.59,1.62000235E8,21850.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,374.9471046864055,2.0,2.5,4.19999999999709,3.0,10.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.617487907409668,28.39375473558903,0.4087901033926755,375.0,0.0,0.0,0.0,0.0,0.0,1.005325317382813,0.1062086820602417,28.396697296208,0.8248408764047781
5,EIS,2013-01-27 16:09:18.27,1.62002919E8,24534.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,281.1706626121886,2.0,2.5,4.19999999999709,3.0,11.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.612302541732788,28.55885401368141,0.1331756211584434,281.5249328613281,0.0,0.0,0.0,0.0,0.0,1.005325317382813,0.1055828481912613,28.55916452422389,0.2671796884674222
5,EIS,2013-01-27 16:09:21.46,1.62006102E8,27717.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,210.848251728341,2.0,2.5,4.19999999999709,3.0,12.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614853858947754,28.71697768568993,-0.04886873284704052,210.989013671875,0.0,0.0,0.0,0.0,0.0,1.00580620765686,0.1050742343068123,28.71701926653623,-0.09750223265552904
5,EIS,2013-01-27 16:09:24.03,1.62008677E8,30292.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,158.1138830198906,2.0,2.5,4.19999999999709,3.0,13.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.611988067626953,28.84915098547936,-0.1546745334053412,157.8947296142578,0.0,0.0,0.0,0.0,0.0,1.005086302757263,0.1045166179537773,28.84956562577281,-0.3071880018856064
5,EIS,2013-01-27 16:09:27.0,1.62011645E8,33260.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,118.5686852923827,2.0,2.5,4.19999999999709,3.0,14.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.613870143890381,28.9751160889864,-0.2238785818917677,118.5185165405273,0.0,0.0,0.0,0.0,0.0,1.005086302757263,0.1039295271039009,28.97598098407616,-0.4426916728152719
5,EIS,2013-01-27 16:09:29.64,1.62014284E8,35899.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,88.9139705094276,2.0,2.5,4.19999999999709,3.0,15.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.611969232559204,29.07358482480049,-0.2525647869333625,88.88888549804688,0.0,0.0,0.0,0.0,0.0,1.003829717636108,0.1035777032375336,29.07468183035962,-0.4977209529129141
5,EIS,2013-01-27 16:09:32.7,1.62017349E8,38964.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,66.67607161414344,2.0,2.5,4.19999999999709,3.0,16.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614884614944458,29.1510596871376,-0.2608021313790232,66.66666412353516,0.0,0.0,0.0,0.0,0.0,1.002475500106812,0.1031628400087357,29.15222630667267,-0.5125872923326824
5,EIS,2013-01-27 16:09:35.94,1.6202059E8,42205.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,50.00000000477303,2.0,2.5,4.19999999999709,3.0,17.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614872932434082,29.22668494284153,-0.2659520250745118,50.0,0.0,0.0,0.0,0.0,0.0,1.002802729606628,0.1029293462634087,29.22789495033794,-0.5213560161537316
5,EIS,2013-01-27 16:09:38.52,1.62023169E8,44784.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,37.49471047043335,2.0,2.5,4.19999999999709,3.0,18.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.616497278213501,29.29466962814331,-0.2598695573396981,37.5,0.0,0.0,0.0,0.0,0.0,1.002451181411743,0.1026546880602837,29.29582224157639,-0.508250767275058
5,EIS,2013-01-27 16:09:41.42,1.6202607E8,47685.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,28.11706626255182,2.0,2.5,4.19999999999709,3.0,19.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.615962982177734,29.351606965065,-0.2623862819746137,28.1030445098877,0.0,0.0,0.0,0.0,0.0,1.001794099807739,0.1023883447051048,29.35277973196935,-0.5121772765178321
5,EIS,2013-01-27 16:09:43.89,1.62028538E8,50153.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,21.08482517383527,2.0,2.5,4.19999999999709,3.0,20.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.613016605377197,29.4007770717144,-0.2563272137194872,21.05263137817383,0.0,0.0,0.0,0.0,0.0,1.001229882240295,0.1021597310900688,29.401894429815,-0.4995138527988274
5,EIS,2013-01-27 16:09:46.65,1.62031291E8,52906.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,15.81138830273994,2.0,2.5,4.19999999999709,3.0,21.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.612070798873901,29.43001128733158,-0.2538846456445754,15.83113479614258,0.0,0.0,0.0,0.0,0.0,1.001109719276428,0.1020460724830627,29.43110636359779,-0.4942627340547006
5,EIS,2013-01-27 16:09:50.5,1.62035145E8,56760.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,11.85686852980871,2.0,2.5,4.19999999999709,3.0,22.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614858627319336,29.45509366691113,-0.2700027253013104,11.85770797729492,0.0,0.0,0.0,0.0,0.0,1.001506805419922,0.1019991338253021,29.45633114286466,-0.525192128643539
5,EIS,2013-01-27 16:09:54.16,1.62038807E8,60422.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,8.891397051367676,2.0,2.5,4.19999999999709,3.0,23.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.617218494415283,29.51334975659847,-0.2634690026752651,8.902076721191406,0.0,0.0,0.0,0.0,0.0,1.001714825630188,0.1018191650509834,29.51452574194991,-0.511472300553578
5,EIS,2013-01-27 16:09:57.18,1.62041822E8,63437.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,6.667607161740307,2.0,2.5,4.19999999999709,3.0,24.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614898920059204,29.56984005868435,-0.2657149161677808,6.666666507720947,0.0,0.0,0.0,0.0,0.0,1.00144350528717,0.1015970706939697,29.57103389321128,-0.5148466633327189
5,EIS,2013-01-27 16:10:00.05,1.62044692E8,66307.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,5.00000000072032,2.0,2.5,4.19999999999709,3.0,25.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.612290620803833,29.59662489593029,-0.276495615253225,5.0,0.0,0.0,0.0,0.0,0.0,1.001171946525574,0.1014772728085518,29.59791639720788,-0.5352492392021304
5,EIS,2013-01-27 16:10:03.07,1.62047709E8,69324.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,3.749471047223778,2.0,2.5,4.19999999999709,3.0,26.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.612316846847534,29.64239753782749,-0.3157074970658869,3.75,0.0,0.0,0.0,0.0,0.0,1.001524090766907,0.1013548746705055,29.64407871756703,-0.6102078351796081
5,EIS,2013-01-27 16:10:05.87,1.62050505E8,72120.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,2.811706626391242,2.0,2.5,4.19999999999709,3.0,27.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614984035491943,29.61686998605728,-0.3168909170199186,2.808988809585571,0.0,0.0,0.0,0.0,0.0,0.9995678067207336,0.1012440398335457,29.61856525263283,-0.6130228918964349
5,EIS,2013-01-27 16:10:08.66,1.62053304E8,74919.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,2.108482517483935,2.0,2.5,4.19999999999709,3.0,28.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.616296291351318,29.68143671751022,-0.3935711283702403,2.106741666793823,0.0,0.0,0.0,0.0,0.0,1.00172483921051,0.1012387052178383,29.68404594808817,-0.7596883986498142
5,EIS,2013-01-27 16:10:12.24,1.62056886E8,78501.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,1.581138830350028,2.0,2.5,4.19999999999709,3.0,29.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.612338066101074,29.71915155649185,-0.3848159976769239,1.582278490066528,0.0,0.0,0.0,0.0,0.0,1.001218676567078,0.1010595560073853,29.72164283128223,-0.7418482462053362
5,EIS,2013-01-27 16:10:15.47,1.62060117E8,81732.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,1.185686853037623,2.0,2.5,4.19999999999709,3.0,30.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.611976146697998,29.76502664387226,-0.47478755004704,1.186708807945252,0.0,0.0,0.0,0.0,0.0,1.002128601074219,0.1009911149740219,29.76881311589386,-0.9138582757695985
5,EIS,2013-01-27 16:10:19.64,1.6206428E8,85895.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,0.8891397051802414,2.0,2.5,4.19999999999709,3.0,31.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.613480091094971,29.81366217136383,-0.5326367099769413,0.8886256217956543,0.0,0.0,0.0,0.0,0.0,1.001257300376892,0.1007354483008385,29.81841970884125,-1.023510264465585
5,EIS,2013-01-27 16:10:24.08,1.62068724E8,90339.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,0.6667607162062268,2.0,2.5,4.19999999999709,3.0,32.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614901304244995,29.88281659781933,-0.631442409940064,0.6672598123550415,0.0,0.0,0.0,0.0,0.0,1.002249240875244,0.1005954891443253,29.88948723775684,-1.210515138121991
5,EIS,2013-01-27 16:10:29.92,1.62074564E8,96179.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,0.5000000000964064,2.0,2.5,4.19999999999709,3.0,33.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614901304244995,30.01891076564789,-0.7193582714535296,0.5,0.0,0.0,0.0,0.0,0.0,1.004679560661316,0.1003758385777473,30.02752870082622,-1.372744883770793
5,EIS,2013-01-27 16:10:37.42,1.6208207E8,103685.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,0.3749471047408406,2.0,2.5,4.19999999999709,3.0,34.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614416360855103,30.07340803742409,-0.8228942169807851,0.375,0.0,0.0,0.0,0.0,0.0,1.001977562904358,0.09991578012704849,30.08466429726104,-1.567384839770966
5,EIS,2013-01-27 16:10:46.18,1.62090826E8,112441.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,0.2811706626530395,2.0,2.5,4.19999999999709,3.0,35.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614565372467041,30.22825531661511,-1.003589131869376,0.2815315425395966,0.0,0.0,0.0,0.0,0.0,1.005585908889771,0.09974431246519089,30.2449104913976,-1.901542372410404
5,EIS,2013-01-27 16:10:57.73,1.62102377E8,123992.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,0.2108482517589891,2.0,2.5,4.19999999999709,3.0,36.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614891767501831,30.36964684724808,-1.151809934526682,0.2106741517782211,0.0,0.0,0.0,0.0,0.0,1.00495970249176,0.09920144081115723,30.39148097331054,-2.171978937742097
5,EIS,2013-01-27 16:11:11.91,1.62116561E8,138176.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,0.1581138830429154,2.0,2.5,4.19999999999709,3.0,37.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614265203475952,30.50016611814499,-1.362537150271237,0.158361479640007,0.0,0.0,0.0,0.0,0.0,1.004311203956604,0.09868574887514114,30.53058533207513,-2.557879753843736
5,EIS,2013-01-27 16:11:30.86,1.62135503E8,157118.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,0.1185686853096968,2.0,2.5,4.19999999999709,3.0,38.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614078283309937,30.80561570823193,-1.559583353810012,0.1186708882451057,0.0,0.0,0.0,0.0,0.0,1.010735392570496,0.0983043983578682,30.84506863993011,-2.89821568028492
5,EIS,2013-01-27 16:11:54.92,1.62159561E8,181176.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,0.08891397052241246,2.0,2.5,4.19999999999709,3.0,39.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614274501800537,30.93678876757622,-1.845578430220485,0.08877840638160706,0.0,0.0,0.0,0.0,0.0,1.004445791244507,0.09723018109798431,30.99179018696304,-3.414015566151647
5,EIS,2013-01-27 16:12:26.73,1.62191373E8,212988.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,0.06667607162387412,2.0,2.5,4.19999999999709,3.0,40.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614527702331543,31.24004974961281,-2.156591974198818,0.06658380478620529,0.0,0.0,0.0,0.0,0.0,1.010408163070679,0.09679970145225525,31.31439920072444,-3.949030040974321
5,EIS,2013-01-27 16:13:08.81,1.62233457E8,255072.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,0.05000000001206217,2.0,2.5,4.19999999999709,3.0,41.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614071130752564,31.44049644470215,-2.565429080277681,0.04997334629297257,0.0,0.0,0.0,0.0,0.0,1.007259011268616,0.09579262137413025,31.54498760591378,-4.664790906223061
5,EIS,2013-01-27 16:14:03.84,1.62288479E8,310094.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,0.03749471047592579,2.0,2.5,4.19999999999709,3.0,42.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614402294158936,31.75131976604462,-3.082265378907323,0.03744009509682655,0.0,0.0,0.0,0.0,0.0,1.011084198951721,0.09508457034826279,31.90057470879401,-5.544625435606577
5,EIS,2013-01-27 16:15:17.05,1.62361691E8,383306.0,0,0,TBA_BOL_P2_EIS,0,0.005000000000002558,5000.0,0.02811706626667387,2.0,2.5,4.19999999999709,3.0,43.0,0.1000000000000227,1.0,2.0,16.0,0.0,3.614364385604858,32.12954849004746,-3.687754273414612,0.02810251712799072,0.0,0.0,0.0,0.0,0.0,1.014353036880493,0.09409439563751221,32.34049192193197,-6.547623006357753
