Schritt,Zustand,Zeit,Programmdauer,Schrittdauer,Zyklus,Zyklusebene,Prozedur,Prozedurebene,AhAkku,AhLad,AhEla,AhStep,Energie,WhStep,Spannung,Strom,Temp1
,,,,,,,,,Ah,AhCha,AhDch,AhStep,Wh,WhStep,V,A,TBAC1
1,PAU,2013-06-15 22:11:54.18,4660154.0,1200693.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.870451304421295,0.0,27.125
1,PAU,2013-06-15 22:12:04.18,4670158.0,1210697.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.870451304421295,0.0,27.125
1,PAU,2013-06-15 22:12:14.19,4680166.0,1220705.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.870085684611695,0.0,27.125
1,PAU,2013-06-15 22:12:24.19,4690168.0,1230707.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.870085684611695,0.0,27.125
1,PAU,2013-06-15 22:12:34.19,4700164.0,1240703.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.870451304421295,0.0,27.125
1,PAU,2013-06-15 22:12:44.18,4710159.0,1250698.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.870451304421295,0.0,27.125
1,PAU,2013-06-15 22:12:54.18,4720160.0,1260699.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.870085684611695,0.0,27.125
1,PAU,2013-06-15 22:13:04.18,4730161.0,1270700.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.870451304421295,0.0,27.125
1,PAU,2013-06-15 22:13:14.19,4740168.0,1280707.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.869720064802095,0.0,27.125
1,PAU,2013-06-15 22:13:24.18,4750160.0,1290699.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.869720064802095,0.0,27.125
1,PAU,2013-06-15 22:13:34.17,4760151.0,1300690.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.869720064802095,0.0,27.125
1,PAU,2013-06-15 22:13:44.17,4770144.0,1310683.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.870085684611695,0.0,27.125
1,PAU,2013-06-15 22:13:54.16,4780140.0,1320679.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.870451304421295,0.0,27.125
1,PAU,2013-06-15 22:14:04.19,4790169.0,1330708.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.869720064802095,0.0,27.125
1,PAU,2013-06-15 22:14:14.16,4800141.0,1340680.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.869354444992496,0.0,27.125
1,PAU,2013-06-15 22:14:24.19,4810168.0,1350707.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.869354444992496,0.0,27.125
1,PAU,2013-06-15 22:14:34.18,4820159.0,1360698.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.869720064802095,0.0,27.125
1,PAU,2013-06-15 22:14:44.19,4830163.0,1370702.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.869720064802095,0.0,27.125
1,PAU,2013-06-15 22:14:54.18,4840159.0,1380698.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.869720064802095,0.0,27.125
1,PAU,2013-06-15 22:15:04.19,4850164.0,1390703.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.869720064802095,0.0,27.1875
1,PAU,2013-06-15 22:15:14.17,4860150.0,1400689.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.868988825182896,0.0,27.1875
1,PAU,2013-06-15 22:15:24.17,4870145.0,1410684.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.869354444992496,0.0,27.1875
1,PAU,2013-06-15 22:15:34.18,4880153.0,1420692.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.868988825182896,0.0,27.1875
1,PAU,2013-06-15 22:15:44.18,4890155.0,1430694.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.869354444992496,0.0,27.1875
1,PAU,2013-06-15 22:15:54.18,4900153.0,1440692.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.869354444992496,0.0,27.1875
1,PAU,2013-06-15 22:16:04.18,4910152.0,1450691.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.869354444992496,0.0,27.1875
1,PAU,2013-06-15 22:16:14.16,4920140.0,1460679.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.868988825182896,0.0,27.1875
1,PAU,2013-06-15 22:16:24.17,4930151.0,1470690.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.868988825182896,0.0,27.1875
1,PAU,2013-06-15 22:16:34.17,4940147.0,1480686.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.868988825182896,0.0,27.1875
1,PAU,2013-06-15 22:16:44.19,4950171.0,1490710.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.868988825182896,0.0,27.1875
1,PAU,2013-06-15 22:16:54.19,4960167.0,1500706.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.868988825182896,0.0,27.1875
1,PAU,2013-06-15 22:17:04.19,4970168.0,1510707.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.868988825182896,0.0,27.1875
1,PAU,2013-06-15 22:17:14.16,4980141.0,1520680.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.868988825182896,0.0,27.1875
1,PAU,2013-06-15 22:17:24.17,4990150.0,1530689.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.867891965754097,0.0,27.1875
1,PAU,2013-06-15 22:17:34.19,5000171.0,1540710.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.868623205373297,0.0,27.125
1,PAU,2013-06-15 22:17:44.19,5010165.0,1550704.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.868257585563697,0.0,27.125
1,PAU,2013-06-15 22:17:54.19,5020169.0,1560708.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.868257585563697,0.0,27.125
1,PAU,2013-06-15 22:18:04.18,5030156.0,1570695.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.868257585563697,0.0,27.125
1,PAU,2013-06-15 22:18:14.18,5040153.0,1580692.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.868257585563697,0.0,27.125
1,PAU,2013-06-15 22:18:24.17,5050145.0,1590684.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.868257585563697,0.0,27.125
1,PAU,2013-06-15 22:18:34.2,5060172.0,1600711.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.867891965754097,0.0,27.0625
1,PAU,2013-06-15 22:18:44.16,5070138.0,1610677.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.868257585563697,0.0,27.125
1,PAU,2013-06-15 22:18:54.19,5080167.0,1620706.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.867891965754097,0.0,27.125
1,PAU,2013-06-15 22:19:04.17,5090148.0,1630687.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.867891965754097,0.0,27.125
1,PAU,2013-06-15 22:19:14.19,5100171.0,1640710.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.868623205373297,0.0,27.125
1,PAU,2013-06-15 22:19:24.17,5110147.0,1650686.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.867526345944498,0.0,27.125
1,PAU,2013-06-15 22:19:34.19,5120166.0,1660705.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.867526345944498,0.0,27.125
1,PAU,2013-06-15 22:19:44.19,5130161.0,1670700.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.867526345944498,0.0,27.125
1,PAU,2013-06-15 22:19:54.19,5140162.0,1680701.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.867160726134898,0.0,27.0625
1,PAU,2013-06-15 22:20:04.19,5150166.0,1690705.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.867891965754097,0.0,27.125
1,PAU,2013-06-15 22:20:14.17,5160146.0,1700685.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.867160726134898,0.0,27.0625
1,PAU,2013-06-15 22:20:24.19,5170170.0,1710709.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.867891965754097,0.0,27.0625
1,PAU,2013-06-15 22:20:34.17,5180145.0,1720684.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.867160726134898,0.0,27.0625
1,PAU,2013-06-15 22:20:44.18,5190156.0,1730695.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.867526345944498,0.0,27.0625
1,PAU,2013-06-15 22:20:54.19,5200166.0,1740705.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.866795106325299,0.0,27.0625
1,PAU,2013-06-15 22:21:04.16,5210142.0,1750681.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.866795106325299,0.0,27.0625
1,PAU,2013-06-15 22:21:14.19,5220165.0,1760704.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.866795106325299,0.0,27.0625
1,PAU,2013-06-15 22:21:24.16,5230139.0,1770678.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.867160726134898,0.0,27.0625
1,PAU,2013-06-15 22:21:34.18,5240161.0,1780700.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.866795106325299,0.0,27.0
1,PAU,2013-06-15 22:21:44.17,5250144.0,1790683.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.866795106325299,0.0,27.0625
1,PAU,2013-06-15 22:21:54.19,5260164.0,1800703.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.866795106325299,0.0,27.0625
1,PAU,2013-06-15 22:22:04.17,5270144.0,1810683.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.866429486515699,0.0,27.0625
1,PAU,2013-06-15 22:22:14.19,5280170.0,1820709.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.866795106325299,0.0,27.0
1,PAU,2013-06-15 22:22:24.18,5290160.0,1830699.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.866795106325299,0.0,27.0625
1,PAU,2013-06-15 22:22:34.18,5300158.0,1840697.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.866795106325299,0.0,27.0625
1,PAU,2013-06-15 22:22:44.17,5310150.0,1850689.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.866795106325299,0.0,27.0625
1,PAU,2013-06-15 22:22:54.18,5320156.0,1860695.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.866795106325299,0.0,27.0625
1,PAU,2013-06-15 22:23:04.18,5330162.0,1870701.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.866795106325299,0.0,27.0
1,PAU,2013-06-15 22:23:14.17,5340143.0,1880682.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.866063866706099,0.0,27.0625
1,PAU,2013-06-15 22:23:24.18,5350151.0,1890690.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.866063866706099,0.0,27.0625
1,PAU,2013-06-15 22:23:34.18,5360160.0,1900699.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.866063866706099,0.0,27.0625
1,PAU,2013-06-15 22:23:44.17,5370142.0,1910681.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.866063866706099,0.0,27.0625
1,PAU,2013-06-15 22:23:54.16,5380140.0,1920679.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.8656982468965,0.0,27.0625
1,PAU,2013-06-15 22:24:04.17,5390149.0,1930688.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.8653326270869,0.0,27.0625
1,PAU,2013-06-15 22:24:14.17,5400144.0,1940683.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.8653326270869,0.0,27.0625
1,PAU,2013-06-15 22:24:24.16,5410138.0,1950677.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.8656982468965,0.0,27.0625
1,PAU,2013-06-15 22:24:34.16,5420139.0,1960678.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.8656982468965,0.0,27.0625
1,PAU,2013-06-15 22:24:44.19,5430168.0,1970707.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864967007277301,0.0,27.0625
1,PAU,2013-06-15 22:24:54.19,5440161.0,1980700.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.8656982468965,0.0,27.0625
1,PAU,2013-06-15 22:25:04.17,5450148.0,1990687.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.8653326270869,0.0,27.0625
1,PAU,2013-06-15 22:25:14.16,5460139.0,2000678.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.8653326270869,0.0,27.0625
1,PAU,2013-06-15 22:25:24.18,5470154.0,2010693.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.8653326270869,0.0,27.0625
1,PAU,2013-06-15 22:25:34.19,5480165.0,2020704.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.8653326270869,0.0,27.0625
1,PAU,2013-06-15 22:25:44.18,5490160.0,2030699.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864967007277301,0.0,27.0625
1,PAU,2013-06-15 22:25:54.19,5500167.0,2040706.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.8653326270869,0.0,27.125
1,PAU,2013-06-15 22:26:04.17,5510145.0,2050684.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864967007277301,0.0,27.0625
1,PAU,2013-06-15 22:26:14.19,5520169.0,2060708.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864967007277301,0.0,27.0625
1,PAU,2013-06-15 22:26:24.18,5530154.0,2070693.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864967007277301,0.0,27.125
1,PAU,2013-06-15 22:26:34.18,5540152.0,2080691.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864601387467701,0.0,27.0625
1,PAU,2013-06-15 22:26:44.19,5550169.0,2090708.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864601387467701,0.0,27.0625
1,PAU,2013-06-15 22:26:54.19,5560169.0,2100708.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864601387467701,0.0,27.0625
1,PAU,2013-06-15 22:27:04.19,5570171.0,2110710.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864601387467701,0.0,27.125
1,PAU,2013-06-15 22:27:14.17,5580151.0,2120690.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864967007277301,0.0,27.125
1,PAU,2013-06-15 22:27:24.17,5590146.0,2130685.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.8653326270869,0.0,27.125
1,PAU,2013-06-15 22:27:34.19,5600166.0,2140705.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864601387467701,0.0,27.125
1,PAU,2013-06-15 22:27:44.18,5610156.0,2150695.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864601387467701,0.0,27.125
1,PAU,2013-06-15 22:27:54.17,5620148.0,2160687.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864967007277301,0.0,27.125
1,PAU,2013-06-15 22:28:04.2,5630174.0,2170713.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864967007277301,0.0,27.125
1,PAU,2013-06-15 22:28:14.17,5640142.0,2180681.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864601387467701,0.0,27.125
1,PAU,2013-06-15 22:28:24.18,5650156.0,2190695.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864967007277301,0.0,27.1875
1,PAU,2013-06-15 22:28:34.16,5660138.0,2200677.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864601387467701,0.0,27.1875
1,PAU,2013-06-15 22:28:44.18,5670154.0,2210693.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864235767658101,0.0,27.1875
1,PAU,2013-06-15 22:28:54.16,5680138.0,2220677.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864235767658101,0.0,27.1875
1,PAU,2013-06-15 22:29:04.17,5690150.0,2230689.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864235767658101,0.0,27.1875
1,PAU,2013-06-15 22:29:14.2,5700172.0,2240711.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864235767658101,0.0,27.1875
1,PAU,2013-06-15 22:29:24.17,5710146.0,2250685.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864967007277301,0.0,27.125
1,PAU,2013-06-15 22:29:34.16,5720135.0,2260674.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864235767658101,0.0,27.1875
1,PAU,2013-06-15 22:29:44.18,5730151.0,2270690.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863870147848502,0.0,27.125
1,PAU,2013-06-15 22:29:54.19,5740163.0,2280702.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864235767658101,0.0,27.1875
1,PAU,2013-06-15 22:30:04.17,5750144.0,2290683.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.864235767658101,0.0,27.1875
1,PAU,2013-06-15 22:30:14.16,5760137.0,2300676.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863870147848502,0.0,27.1875
1,PAU,2013-06-15 22:30:24.18,5770153.0,2310692.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863870147848502,0.0,27.125
1,PAU,2013-06-15 22:30:34.19,5780169.0,2320708.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863504528038902,0.0,27.1875
1,PAU,2013-06-15 22:30:44.18,5790154.0,2330693.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863870147848502,0.0,27.1875
1,PAU,2013-06-15 22:30:54.16,5800137.0,2340676.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863870147848502,0.0,27.125
1,PAU,2013-06-15 22:31:04.17,5810147.0,2350686.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863870147848502,0.0,27.1875
1,PAU,2013-06-15 22:31:14.19,5820171.0,2360710.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863138908229303,0.0,27.125
1,PAU,2013-06-15 22:31:24.18,5830153.0,2370692.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863504528038902,0.0,27.125
1,PAU,2013-06-15 22:31:34.19,5840169.0,2380708.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863504528038902,0.0,27.0625
1,PAU,2013-06-15 22:31:44.16,5850139.0,2390678.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863138908229303,0.0,27.125
1,PAU,2013-06-15 22:31:54.18,5860155.0,2400694.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863504528038902,0.0,27.125
1,PAU,2013-06-15 22:32:04.18,5870154.0,2410693.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863138908229303,0.0,27.125
1,PAU,2013-06-15 22:32:14.16,5880142.0,2420681.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863504528038902,0.0,27.125
1,PAU,2013-06-15 22:32:24.16,5890141.0,2430680.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863504528038902,0.0,27.125
1,PAU,2013-06-15 22:32:34.16,5900139.0,2440678.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863504528038902,0.0,27.125
1,PAU,2013-06-15 22:32:44.19,5910162.0,2450701.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862773288419703,0.0,27.0625
1,PAU,2013-06-15 22:32:54.19,5920167.0,2460706.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863138908229303,0.0,27.0625
1,PAU,2013-06-15 22:33:04.16,5930139.0,2470678.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862773288419703,0.0,27.0625
1,PAU,2013-06-15 22:33:14.18,5940160.0,2480699.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862773288419703,0.0,27.0625
1,PAU,2013-06-15 22:33:24.16,5950141.0,2490680.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863138908229303,0.0,27.125
1,PAU,2013-06-15 22:33:34.17,5960146.0,2500685.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863504528038902,0.0,27.0625
1,PAU,2013-06-15 22:33:44.17,5970147.0,2510686.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863138908229303,0.0,27.0625
1,PAU,2013-06-15 22:33:54.17,5980143.0,2520682.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863504528038902,0.0,27.0625
1,PAU,2013-06-15 22:34:04.19,5990166.0,2530705.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862773288419703,0.0,27.0625
1,PAU,2013-06-15 22:34:14.16,6000140.0,2540679.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863138908229303,0.0,27.0625
1,PAU,2013-06-15 22:34:24.16,6010142.0,2550681.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863138908229303,0.0,27.0625
